index,weighted_TFIDF_scores
3426,0.221708609
3427,0.396278119
3428,0.807232304
3429,0.181900431
3430,0.303001766
3431,0.953500256
3432,0.246353671
3433,0.195751842
3434,0.173566149
3435,0.193421463
3436,0.126574817
3437,0.343020867
3438,0
3439,0.30824279
3440,0.196597991
3441,0.12594886
3442,0.355229606
3443,0.335344823
3444,0.450462949
3445,0.327016416
3446,0.208735043
3447,0.462133272
3448,0
3449,0.145078257
3450,0.361053397
3452,0.146379699
3453,0.312450055
3454,0.223881423
3455,0.496036446
3456,0.359318772
3457,0.537262218
3458,0.68766162
3459,0.404002355
3460,0.413673975
3461,0.196048242
3462,0.601755662
3463,0.16924378
3464,0.334343983
3465,0.580264389
3466,0.263479797
3467,0.238932395
3468,0
3469,0.382708845
3470,0.278081038
3471,0.312450055
3472,0.339314265
3473,0.318576527
3474,0.360088607
3475,0.200585221
3476,0
3477,0
3478,0.202534992
3479,0.11648113
3481,0.222567163
3482,0.557151543
3483,0.287553861
3484,0.298034524
3485,0
3486,0.40280446
3487,0.705673813
3488,0.342762612
3489,1.578832673
3490,0.238437051
3491,0.642589144
3492,0.486568774
3493,0.670319162
3494,0.157741776
3496,0.481714206
3497,0.550734708
3498,0.347035072
3499,0.355810606
3500,0.186751757
3501,0.582405648
3502,0.162474029
3503,0.174703257
3504,0.38612055
3505,0.122355657
3506,0.193421463
3507,0.318576527
3508,0.336668629
3509,0.464324783
3510,0.579401971
3511,0.295407325
3512,0.330547381
3513,0.491354215
3514,0.25605783
3515,0.432859666
3516,0.386810765
3517,0.38122565
3518,0.369259156
3519,0.378752208
3520,0.928201582
3521,0.427563234
3522,0.534708999
3523,0.334036467
3525,0.200585221
3526,0.306554771
3527,0.204270854
3528,0.248239958
3529,0.220554272
3530,0.126031013
3531,0.26161043
3532,0.149334097
3533,0.350825531
3534,0.554468483
3535,0.15473717
3536,0.197347833
3537,0.611778284
3538,0.240717973
3539,0.164115181
3540,0.826368453
3541,0.317535517
3542,0.189407724
3543,0.37944821
3545,0.257895284
3546,0.162474029
3547,1.01546268
3548,0.143782326
3549,0.176505883
3550,0.169718372
3551,0.318949227
3552,0.318576527
3553,0.202808526
3554,0.167942091
3555,0.22883666
3556,0.520552608
3558,0.644806253
3559,0.607045223
3560,0.142032078
3561,0.558037941
3562,0.185640316
3563,0.396278119
3564,0.45241902
3565,0.367590453
3566,0.349617422
3567,0.263348385
3568,0.349617422
3569,0.392096484
3570,0.46169335
3571,0.649289499
3573,0.454944336
3574,0.27891267
3575,0.253649003
3576,0.580264389
3577,0.184629578
3578,0.320806214
3579,0.265508457
3580,0.727204239
3581,1.126300556
3582,0.447831458
3583,0.115229808
3584,0.329046065
3585,0.467551527
3586,0.16924378
3587,0.109042972
3588,0.262054885
3589,0.158015156
3590,0.21625794
3591,0.309939912
3592,0.161616478
3593,0.335344823
3594,0.88871783
3595,0.192330058
3597,0.444696395
3598,0.174703257
3599,0.159288264
3600,0.17032618
3601,0.159288264
3602,0.162209846
3603,0.238375064
3604,0.157603348
3605,0.315514614
3606,0.27710529
3607,0.252501472
3608,0.649896115
3609,0.112051054
3610,0.177749671
3611,0.361053397
3612,0.476750128
3613,0.681071611
3614,0.127453809
3615,0.191786324
3616,0.189376104
3617,0.464211511
3618,0.167498999
3619,0.409120683
3620,0.319870337
3621,0.085170002
3622,0.252062025
3623,0.505841464
3624,0.152944571
3625,0.760261827
3626,0.282482895
3627,0.659669288
3628,0.286576425
3629,0.113618202
3630,0.196154503
3631,0.423777892
3632,0.723710367
3633,0.646804958
3634,0.303597015
3635,0.117734803
3636,0.278081038
3637,1.188872809
3638,0.194135216
3639,0.219559498
3640,0.149331404
3641,0.40504071
3642,0.841238398
3643,0.227865312
3644,0.198440352
3645,0.820662504
3646,0.103169
3648,0.476750128
3649,0.143782326
3650,0.339314265
3651,0.254266735
3652,2.432843869
3653,0.32198857
3655,0.127056113
3656,0.164968018
3657,0.29549422
3658,0.16555201
3659,0.52194416
3660,0.629403252
3661,0.757504415
3662,0.475721725
3663,0.50773134
3664,0.157603348
3665,0.122530151
3666,0
3667,0
3668,0.375411527
3669,0.62237363
3670,0.200335064
3671,0.223821323
3672,0.104821954
3673,0.153277386
3674,0.22620951
3675,0.15080634
3676,0.276376886
3677,0.208300037
3678,0.136532797
3679,0.172844712
3680,0.35294901
3681,0.270790048
3682,0.299123733
3683,0.308275043
3684,0.106890808
3685,0.396278119
3686,0.265662781
3687,1.33748191
3688,1.076633378
3689,0.667335219
3690,0.267996945
3691,0.297218202
3692,1.258806504
3693,1.203296128
3694,0.705380489
3695,0.542917799
3696,0.507090822
3697,0.163869183
3698,0.228538925
3699,0.157803763
3700,0
3702,0.306554771
3703,0
3705,0.296508839
3706,0.312450055
3707,0.57534762
3708,0.122160924
3709,0.112222876
3710,0.287989657
3711,0.311073704
3712,0.515845002
3713,0.855126468
3714,0.369259156
3715,0.416600074
3716,0.447642647
3717,0.312450055
3718,0.477864791
3719,0.229416856
3720,0.16924378
3721,0.50773134
3722,0.361053397
3723,0.439118997
3724,0.249960044
3725,0.624900111
3726,0.265990558
3727,0.214935418
3728,0.50773134
3729,0.229759098
3730,0.120029536
3732,0.420103375
3733,0.43523477
3734,0.561806221
3735,0.300909585
3736,0.306009747
3737,0.216632038
3738,0.311399983
3739,0.1540264
3740,0.601819169
3742,0.335574809
3743,0.436728787
3744,0
3745,0.604573563
3746,0.128947642
3747,0.221930512
3748,0.186751757
3749,0.280068917
3750,0.203092536
3751,0.38561327
3752,0.163373535
3753,0.580264389
3754,0.172983743
3755,0.580264389
3756,0.20665698
3758,0.169893501
3759,0.234475001
3760,0.20357726
3761,0.619879823
3762,0
3763,0.150438916
3764,0.148111444
3765,0.201493553
3766,1.571961106
3767,0.134276057
3768,0.254907618
3769,0.232105755
3770,0.16924378
3771,0.106890808
3773,0.141043661
3776,0.212447389
3777,0.420807857
3778,0.88939279
3781,0.208300037
3782,0.180526699
3783,0.270842543
3784,0.626900206
3785,0.386810765
3786,0.578460086
3787,0.316437043
3788,0.649896115
3789,0.560882504
3791,0.284626942
3792,0.2138836
3793,0.128028915
3794,0.267836022
3795,0.185387359
3796,0.132430591
3797,0.727204239
3798,0.171025294
3799,0.117291006
3800,0.681867806
3801,0.136214322
3802,0
3803,0.152724828
3804,0.359869579
3805,0.211396581
3806,0.542704579
3807,0.563078843
3808,0.24374071
3809,0.699234845
3810,1.363735612
3811,0.464100791
3812,0.736159875
3813,0.228538925
3814,0.44035549
3815,0.293384694
3816,0.416398155
3817,0.125380041
3818,0.331579651
3819,0.158958034
3820,0.451316747
3821,0.138866691
3822,0.667144887
3823,0.328793192
3824,0
3825,0.151844887
3826,0.423897672
3827,0.736159875
3828,0.243980744
3829,0.106890808
3830,0.624900111
3831,0.315418647
3832,0.359869579
3833,0.198251031
3834,0.149314118
3835,0.487961489
3836,0.622571555
3837,0.312450055
3838,0.225658373
3839,1.019630473
3840,0.447642647
3841,1.030533623
3842,0.917667426
3843,0.509873734
3844,0.538316689
3845,0.29905664
3846,0.470289267
3847,0.33770768
3848,0.25428979
3849,0.314692376
3850,0.29602175
3851,0
3852,0.419039392
3853,0.573542141
3854,1.123612441
3855,0.649575639
3856,0.195751842
3858,0.582405648
3859,0.175080183
3860,0.108316019
3861,0.205663328
3862,0.24249855
3863,0.225658373
3864,0.464211511
3865,0.541580096
3866,0.316030311
3867,1.067431819
3868,0
3869,0.146372999
3870,0.117716081
3871,0.624900111
3872,0.524381386
3873,0.417121557
3874,0.840206751
3875,1.064942901
3876,0.386842926
3877,0.220845489
3878,0.160403107
3879,0.115229808
3880,0.69958661
3881,0.195751842
3882,0.179934789
3883,0.246008478
3884,0.639622043
3885,0.560255272
3886,0.203949494
3887,0.611778284
3888,0.300860542
3889,0.24501772
3890,0.262054885
3891,0.517205896
3892,0
3893,0.232105755
3894,0.539004132
3895,0.235469607
3896,0.162474029
3897,0.245677108
3898,0
3899,0
3900,0.789030444
3901,0
3902,0
3903,0.316499131
3905,0.196154503
3906,0
3907,0
3908,0
3909,0.393987137
3910,0.568324696
3911,0.699978762
3912,0.284111586
3913,0.158516375
3914,0.164968018
3915,0.584458119
3916,0.174703257
3917,0.146012128
3919,0.396278119
3920,0.111283581
3921,0.116887791
3922,0.144332431
3923,0.331579651
3924,0.208300037
3925,0.572209692
3926,0.414565329
3927,0.145066097
3928,0.318576527
3929,0.177035384
3930,0.104821954
3931,0.492345542
3932,0.512596013
3933,0.343020867
3934,0.756134236
3935,0.189724105
3936,0.180526699
3937,0.389626501
3938,0.25386567
3939,0.752190248
3940,0.534708999
3941,0.611778284
3942,0.509815236
3943,0.366730868
3944,0.231468911
3945,0.203404186
3946,0.310475632
3947,0.786770545
3948,0.412244914
3949,0.292408395
3950,0.167498999
3951,0.956847682
3952,0.505002943
3953,0.382137689
3954,0.285238588
3955,0.313395229
3957,0
3958,0.445827303
3959,0.355499342
3960,0.213781617
3961,0.248511856
3962,0.13784642
3963,0.165667514
3964,0.168821626
3965,0.109042972
3966,0.264609456
3967,0.244936867
3968,0.457673321
3969,0.321351538
3970,0.27569284
3971,0.12546056
3972,0.573120047
3973,0.38122565
3974,0.60996104
3976,0.140063818
3977,0.121249275
3978,0.902633493
3980,0.601755662
3981,0.29905664
3982,0.578460086
3983,0.23529934
3984,0
3985,0.109779749
3986,0.276376886
3987,0.398985837
3989,0.341753099
3990,0.164115181
3991,0.324948058
3992,0.171304289
3993,0.293227516
3994,0.699234845
3995,0.79043939
3996,0.271550798
3997,0.157495142
3998,0.168371297
3999,0
4000,0.27537971
4001,0.624900111
4002,0.162474029
4003,0.427563234
4004,0.345689423
4005,0.271451412
4006,0.309549856
4007,0.312450055
4008,0.601755662
4009,0.492345542
4010,0.159288264
4011,0.539804368
4012,0.143782326
4013,0.52410977
4014,0.324948058
4015,0.285042156
4016,0.20119199
4017,0.339876824
4018,0
4019,0.673337258
4020,0.327640078
4021,0.313740499
4022,0.332699533
4023,0
4024,0.164742934
4025,0.268459847
4026,0.601648064
4027,0.635666837
4028,0.33848756
4029,0.142055793
4030,0
4031,0.286580557
4033,0.22702387
4034,0.183365434
4035,0.656478919
4036,0.324535445
4038,1.298578997
4039,0.161024248
4040,0.398985837
4041,0.145066097
4042,0.116539141
4043,0.46932412
4044,0.238437051
4045,0.443488491
4046,0.317712282
4047,0.639740675
4048,0.155829463
4049,0.194843415
4050,0.316746931
4051,0.112829187
4052,0.550912302
4053,0.371644669
4054,0.203092536
4055,0.539804368
4056,0.541580096
4057,0.138866691
4058,0.184629578
4060,0.138866691
4061,0.127133367
4062,0
4063,0.380864507
4064,0.159288264
4065,0.113104755
4066,0.305889142
4067,0.243353547
4068,0.106890808
4069,0.15898388
4070,0.102184924
4071,0.33155831
4072,0.156725051
4073,0.120363834
4074,0.251550418
4075,0.108316019
4076,0.406185072
4077,0.290485503
4078,0.171948334
4079,0.575507897
4080,0.133175433
4082,0.126574817
4083,0
4084,0.307325243
4085,0.67697512
4086,0.210958029
4087,0.208882384
4088,0.212582431
4089,0.353010958
4090,0.262256848
4091,1.783309214
4092,0.355487233
4093,0.270847416
4094,0.557740169
4095,0.291202824
4096,0.263348385
4097,0.183701095
4098,0.314708218
4099,0.135395024
4100,0.506210968
4101,0.795824661
4102,0.27745345
4103,0.232105755
4104,0.52410977
4106,0.722083237
4107,0.128947642
4108,0.184629578
4109,0.227236404
4110,0.516359909
4111,0.65987207
4112,0.482982856
4113,0.363607982
4114,0.151349247
4115,0.407852189
4116,0.178224347
4117,0.266350867
4118,0.456564937
4119,0.699234845
4120,0.168371297
4121,0.202860639
4122,0.262054885
4123,0.406185072
4124,0.329528298
4125,0.959469189
4126,0.300877831
4127,0.345689423
4128,0.333697246
4129,0.211888946
4130,0.451364377
4132,0.349822671
4133,0.116887791
4134,0.179707133
4135,0.43523477
4136,0.36706697
4137,0.270790048
4138,0.284064156
4139,0.157741776
4140,0.246172771
4141,0.498354269
4142,0.37247946
4143,0.225658373
4144,0.477864791
4145,0.213781617
4146,0.436984488
4147,0.611420302
4148,0.285042156
4149,0.50412405
4150,0.792581873
4151,0.451316747
4152,0.177155779
4153,0.445829729
4154,0.249960044
4156,0
4157,0.235432162
4158,0.116539141
4159,0.11441833
4160,0.235469607
4161,0.165493305
4162,0.167171991
4163,0.127986612
4164,0.367274868
4165,0.524381386
4166,0.315234535
4167,0.162349478
4168,0
4169,0.681867806
4170,0.324948058
4171,1.069417998
4172,0.826368453
4173,0.384941066
4174,0.917667426
4175,0.361841295
4176,0.119466198
4177,0.594436405
4178,0.474693896
4179,0.477864791
4180,0.821101399
4182,0.26089513
4183,0
4184,0
4185,0.794583547
4186,0.172844712
4187,0.539804368
4188,0.367300954
4189,0.191145916
4190,0.285042156
4191,0.573542141
4192,0.377846579
4193,0.113834463
4194,0.145066097
4195,0.47817199
4196,0.147539093
4197,0.454502649
4198,0.134667452
4199,0.414915754
4200,0.300877831
4201,0.427563234
4202,0.116887791
4203,0.757630895
4204,0.67697512
4205,0.641478238
4206,0.416600074
4207,0.909005298
4208,0.234475001
4209,0.551969647
4210,0.295976641
4211,1.492899908
4212,0.406185072
4213,0.812370144
4214,0
4215,0.277881713
4216,0.549218276
4217,0.386842926
4218,0.159288264
4219,0.127857549
4220,0.119466198
4221,0.176505883
4222,0
4223,0.255715098
4224,0.149561867
4225,0.169553011
4226,0.443417219
4227,0.249042547
4228,0.386842926
4229,0.560255272
4230,0.277228998
4231,0.594436405
4232,0.233639256
4233,0.232162392
4234,0.142164594
4235,0.757504415
4236,0.534708999
4237,0.160252144
4238,0.218364394
4239,0.902546384
4240,0.25386567
4241,0.505002943
4242,0.416600074
4243,0.158603529
4244,0.240970929
4245,0.219195461
4246,0.267669377
4247,0.408547997
4248,0.203949494
4249,0.312450055
4250,0.146850796
4251,0.154263709
4252,0.328793192
4253,0.368729476
4254,0.156225028
4255,0.109042972
4256,0.436984488
4257,0.455483532
4258,0
4259,0.171300997
4260,0
4261,0.316437043
4262,0.306554771
4263,0.285042156
4264,0.662521502
4265,0.257895284
4266,0.312450055
4267,0.684046508
4268,0.519431599
4269,0.24919007
4270,0.238437051
4271,0.392096484
4272,0.823065791
4273,0.649896115
4274,0.52410977
4275,0.185684604
4276,0.138866691
4277,0.762800205
4278,0.217843228
4279,0.63473662
4280,0.131027443
4281,0.229416856
4282,0.160865375
4283,0.262054885
4284,0.176602205
4285,0.740696042
4286,0.143782326
4287,0.33848756
4288,0.134295811
4289,0.134295811
4290,0.28580365
4291,0.222567163
4292,0.128947642
4293,0.1618698
4294,0.147719582
4295,0.649896115
4296,0.429990366
4298,0.401007767
4299,0.649289499
4300,0.129979223
4301,0.128947642
4302,0.219700644
4303,0.117734803
4304,0.106890808
4305,0.348360789
4306,0.183637434
4307,0.157741776
4308,0.193421463
4309,0.373921669
4310,0.207580491
4311,0.340535806
4312,0.50773134
4313,0.168734347
4314,0.1707532
4315,0
4316,0.328352472
4318,0.189334301
4319,0.44035549
4320,0.374558133
4321,0.31167833
4322,0.232162392
4323,0.173601683
4324,0.300877831
4325,0.115229808
4326,0.370291499
4327,0.18180106
4328,0.503100835
4329,0.221124681
4330,0.955729581
4331,0.802542671
4332,0.234601053
4333,0.541580096
4334,0.386842926
4335,0.285042156
4336,0.195751842
4337,0.601755662
4338,0.222567163
4339,0.143330122
4340,1.272015931
4341,0.272717383
4342,0.164115181
4343,0.153177345
4344,0.283872685
4345,0.147703663
4346,0
4347,0
4348,0.334633584
4349,0.334633584
4350,0
4351,0.472851803
4353,0.349977646
4354,0.443901693
4355,0.410399678
4356,0.222913652
4357,0
4358,0.143950363
4359,0.388413981
4360,0.419602168
4361,0.195751842
4362,0.16924378
4363,0.151674553
4364,0.306554771
4365,0.233883688
4366,0.145228819
4367,0.244487245
4368,0.155735709
4369,0.950574329
4370,0.249042547
4371,0.386810765
4372,0.649289499
4373,0
4374,0.232105755
4376,0.580264389
4377,0.441108544
4378,0.295407325
4379,0.20405659
4380,0.814309041
4381,0.485849101
4382,0.33848756
4383,0.352678391
4384,0.158465882
4385,0.563150278
4386,0.222567163
4387,0.134409721
4388,0.649289499
4389,0.192370031
4390,0.421012867
4391,0.466156563
4392,0.225658373
4393,0.258214563
4394,0.156225028
4395,0.25386567
4396,1.018301622
4397,0.225658373
4398,0.550912302
4399,0.361129888
4400,0.238932395
4402,0.266350867
4403,0.464211511
4404,0.306554771
4405,0.174533078
4406,0.316988382
4407,0.280127636
4408,0.705380489
4409,0.584458119
4410,0.212960378
4411,0.109042972
4412,0.351598886
4413,0.307580728
4414,0
4415,0.151500883
4416,0.174519815
4417,0.138188443
4418,0.241703312
4419,0.254992135
4420,0.667144887
4421,0.386842926
4422,0.136532797
4423,0.482744971
4424,0.419250696
4425,0.324698955
4426,0.59871534
4427,0.372970212
4428,0.322403126
4429,0.128936922
4430,0.138881347
4431,0.265508457
4432,0.32894086
4433,0.373112859
4434,0.68866569
4435,0.598281443
4436,0.561806221
4437,0.324948058
4438,0.492345542
4439,0.706408821
4440,0.386842926
4441,0.357263888
4442,0.554510036
4443,0.378451394
4444,0
4445,0.64336737
4446,0.794583547
4447,0.873968977
4448,0.572209692
4449,0.195932439
4450,0.257895284
4452,0.406185072
4453,0.56836737
4454,0.336668629
4455,0.146785163
4456,0.406185072
4457,0.162859682
4458,0.479989246
4459,1.320877577
4460,0.390414456
4461,0.220554272
4462,0.464211511
4463,0.392490763
4464,0
4465,0
4466,0.179094172
4467,0.109779749
4468,0.25386567
4469,0.52742124
4470,0.580264389
4471,0.132701503
4472,0.162859682
4473,0.203092536
4474,0.257922501
4475,0.408659885
4476,0.430107432
4477,0.16804135
4478,0.19402102
4479,0
4480,0.762800205
4481,0.516929913
4482,0.318576527
4483,0.470980587
4484,0.930422199
4485,0.516929913
4486,0.713323686
4487,0.706470881
4488,0.847765057
4489,0.417470085
4490,0.662316451
4491,0.37716234
4492,0.867473381
4493,0.286445918
4494,0.199997416
4495,0.278195681
4497,0.294733034
4498,0.331579651
4499,0.323220426
4500,0.812370144
4501,0.812370144
4502,0.236105272
4503,0.330547381
4504,0.284064156
4506,0.444999691
4507,0.374558133
4508,0.511400854
4509,0.550912302
4510,0.50773134
4511,0.463435172
4512,0.276749488
4513,0.116887791
4514,0.501515974
4515,0.298140499
4516,0.519431599
4517,0.239994623
4518,0.18180106
4519,0.734751963
4520,0.306178824
4521,0.858650777
4522,0.396278119
4523,0.111283581
4524,0.169907532
4525,0.606992541
4526,0.319398665
4527,0.312450055
4528,0.303001766
4529,0.167498999
4530,0.586455031
4531,0
4532,0
4533,0
4534,0
4535,0
4536,0.419120992
4537,0.270790048
4538,0.305366603
4539,0.34446957
4540,0.139995682
4541,0.225772146
4542,0
4543,0.392490763
4545,0.219037421
4546,0.432859666
4547,0.326237565
4548,0.306837081
4549,0.263479797
4550,0.157603348
4551,0.199629278
4552,0.541580096
4553,0.88939279
4554,0.252044745
4555,0.416600074
4556,0.140137109
4557,0.172401965
4558,0.855126468
4559,0.552865788
4560,0.184629578
4561,0.388157025
4562,0.386842926
4563,0.965965711
4564,0.232682961
4565,0.164810966
4566,0.174973212
4567,0.296683685
4568,0.219559498
4569,0.838078785
4570,0.328265001
4571,0.238375064
4572,0.524513697
4573,0.164703754
4574,0.356301468
4575,0.149648326
4576,0.20022473
4577,0.151226847
4578,0.269486093
4579,0.15648333
4580,0.73413394
4581,0.145066097
4582,0.730060642
4583,0.139509485
4584,0.206626608
4586,0.113104755
4587,0.216632038
4588,0.208575182
4589,0.207523852
4590,0.15024881
4591,0.216877896
4592,0.19813906
4593,0.324644749
4594,0.144056579
4595,0.202808526
4596,0.38957073
4597,0.309549856
4598,0.262062445
4599,0.377846579
4600,0.222567163
4601,0.225658373
4602,0.359869579
4603,0.129248933
4604,0.88939279
4605,0.24249855
4606,0.378752208
4607,0.491354215
4608,0.114269463
4609,0.188446953
4610,0.287175777
4611,0.690313244
4612,0.25386567
4613,0.156225028
4614,0.208480178
4615,0.152106174
4616,0.149150338
4617,0.560255272
4618,0.398985837
4619,0.27537971
4620,0.318576527
4621,0
4622,0.176602205
4623,0.270790048
4624,0.487961489
4625,0.254266735
4626,0.169838973
4627,0.331579651
4628,0.140931054
4629,0.202095989
4630,0.812370144
4631,0.60067419
4632,0.132430591
4633,0.422290931
4634,0.270790048
4635,0.129727926
4636,0.140220626
4637,0.149291164
4638,0.379547146
4639,0.483736558
4640,0.345689423
4641,0.491354215
4642,0.343020867
4643,0.476750128
4644,0.658815017
4645,0.492345542
4646,0.646867662
4647,0.258687803
4648,0.132092706
4649,0.2138836
4650,0
4651,0.259625434
4652,0.306554771
4653,0.180854372
4654,0.531016914
4655,0.67697512
4656,0.312623035
4657,0.519245395
4658,0.936949157
4659,0.20481707
4660,0.245131603
4661,0.338353075
4662,0.332934376
4663,0.19813906
4664,0.127144895
4665,0.203898478
4666,0.563150278
4667,0.262190693
4668,0.225658373
4669,0.149314118
4670,0.44035549
4672,0.649896115
4673,0.361053397
4674,0.186382397
4675,0.12594886
4676,0.249960044
4677,0.269783189
4678,0.172844712
4679,0.524513697
4680,0.270790048
4681,0.474414142
4683,0.325549284
4684,0.141071356
4685,0.318576527
4686,0.454226306
4687,0.386842926
4688,0.268591621
4689,0.198645887
4690,0.324948058
4691,0.561669372
4692,0.309549856
4693,0.143782326
4694,0.147036181
4695,0.176602205
4696,0.414809455
4697,0.27002714
4700,0.339314265
4701,0.679753649
4702,0
4703,0.158916709
4704,0.178224347
4705,0.67697512
4706,0.284064156
4707,0.284111586
4708,0.260814461
4709,0.154969956
4710,0.126250736
4711,0.187705763
4712,0
4713,0
4714,0.182111468
4715,0.117734803
4716,0.359414267
4717,0.182805532
4718,0
4719,0.399763777
4720,0.247322946
4721,0.852334757
4722,0.104821954
4723,0.146613758
4724,1.083160192
4725,1.083160192
4726,0.224445753
4727,0.145066097
4728,0.162474029
4729,0.55782534
4730,0.222567163
4731,0.285468259
4732,0.350018199
4733,0.222567163
4734,0.40280446
4735,0.494472809
4736,0.826368453
4737,0.2138836
4738,0.22077838
4739,0.373921669
4740,0.316437043
4741,0.286580557
4742,0.182555089
4743,0.730572649
4744,0.26462768
4745,0.22955523
4746,0.165976887
4747,0.173601683
4748,0.138866691
4749,0.239211921
4750,0.51598844
4751,0.601697589
4752,0.210029687
4753,0.622571555
4754,0.68694552
4756,0.156225028
4757,0.274862203
4758,0.147703663
4759,0
4760,0.143950363
4761,0.222381629
4762,0.43185109
4763,0.379186382
4764,0.300439175
4765,0
4766,0.133356679
4767,0.62790107
4768,0.583018921
4769,0.361091502
4770,0.216632038
4771,0.606003532
4772,1.119338576
4773,0.266762124
4774,0.413184226
4775,0.43523477
4776,0.13369957
4777,1.067431819
4778,0.238932395
4779,0.159318182
4780,0.305889142
4781,0.217511829
4782,0.121465001
4783,0.111283581
4784,0.439118997
4785,0.246172771
4786,0.112829187
4787,0.386842926
4788,0.560255272
4789,0.36706697
4790,0.212582431
4791,0.123086385
4792,0.249474702
4793,0.134735635
4794,0.122160924
4795,0.12594886
4796,0.231768916
4797,0.430349799
4798,0.118242972
4799,0
4800,0.218265553
4801,0.226524668
4802,0.237860862
4803,0.73413394
4804,0.155841661
4805,0.264436289
4806,0.330547381
4808,0.136685679
4809,0.165880204
4810,0.738518313
4811,0.910047318
4812,0.224712722
4813,0.137303458
4814,0.19548501
4815,0.929819735
4816,0.349977646
4817,0.238932395
4818,0.223346098
4819,0.161201563
4820,0.386842926
4821,0.111283581
4822,0.489957761
4823,0.282359208
4824,0.668740955
4825,0.792581873
4826,0.151564632
4827,1.186035355
4828,0.464211511
4829,0.139533571
4830,0.172777843
4831,0.154774928
4832,0.169415718
4833,0.313450103
4834,0.183533485
4835,0.445827303
4836,1.33748191
4837,0.558037941
4838,0.347203367
4839,0.241139162
4840,0.217525001
4841,0.706587891
4842,0.208300037
4843,0.580048181
4844,0.52410977
4845,0.451316747
4846,0.451316747
4847,0.441601982
4848,0.231904917
4849,0.389085647
4850,0.238932395
4851,0.193421463
4852,0.251976878
4853,0.143950363
4854,0.829139686
4855,0.331579651
4856,0.25386567
4857,0.47059868
4858,0.492345542
4859,0.219559498
4860,0.370532576
4861,0
4862,0.198658026
4863,0.192866145
4864,0.289327756
4865,0.32177614
4866,0.344332845
4867,0.227601582
4868,0.175337515
4869,0.270790048
4870,0
4871,0.19813906
4873,0.318712601
4874,0.266350867
4875,0.407852189
4876,0.111283581
4877,0.194141731
4878,0.543779573
4879,0.296480579
4880,0.176435011
4881,0.52410977
4882,0.202808526
4883,0.231138775
4884,0.128654303
4885,0.124539757
4886,0.464211511
4887,0.737921054
4888,0.225658373
4889,0.35320441
4890,0.846896512
4891,0.332912109
4892,0.477864791
4893,0.589701074
4894,0.35294901
4895,0.151844887
4896,0.169058134
4897,0.974096865
4898,0.764275377
4899,0.454578537
4900,0.539804368
4901,0.290457638
4902,0.414892491
4903,0.162127154
4904,0.145027838
4905,0.183252229
4906,0.522743605
4907,0.390917527
4908,0.162584571
4909,0.161024248
4910,0.136234628
4911,0.225553011
4912,0.137439172
4913,0.149617326
4914,0.138726725
4915,0.160885893
4916,0.128936922
4917,0.412244914
4918,0.203789117
4919,0.59098844
4920,0.137055319
4921,0.336697121
4922,0.33848756
4923,0.736099581
4924,0.441108544
4925,0.590156371
4927,0.418600713
4928,0.150438916
4929,0.182883811
4930,0.3237396
4931,0.158765674
4932,0.293719057
4933,0.699234845
4934,0.381400102
4935,0.333697246
4936,0.147703663
4937,0.176838886
4938,0.228538925
4939,0.208300037
4940,0.485849101
4941,0.27537971
4942,0.272608925
4943,0.332272006
4944,0.183795227
4945,0.27396748
4946,0.25776945
4947,0.339876824
4948,0.252501472
4949,0.753907757
4950,0.209944377
4951,0.535483484
4952,0.165946677
4953,0.451316747
4954,0.399651129
4955,0.254907618
4956,0.36386469
4957,0.505002943
4958,0.84821767
4959,0.171025294
4960,0.17955497
4961,0.20405659
4962,0.540471807
4963,0.439118997
4964,0.855126468
4965,0.367805692
4966,0.28848604
4967,0
4968,0
4969,0.908095482
4970,0.201179024
4971,0.396278119
4972,0.319811022
4973,0.271344865
4974,0.184629578
4975,0
4976,0.573542141
4977,0.279693938
4978,0.199492919
4979,0.223821323
4980,0.655476733
4981,0.174808711
4982,0.464100791
4983,0.117734803
4984,0.180854372
4986,0.201530509
4987,0.33848756
4988,0.435375723
4989,0.578370556
4990,0.155365592
4991,0.284064156
4992,0.262054885
4993,0.121171645
4994,0.127133608
4995,0.50184224
4996,0.171304289
4997,1.136446343
4998,0.303590448
4999,0.404002355
5000,0.829130657
5001,1.016601733
5002,0.154784246
5003,0.419873839
5004,0.207457877
5005,0.154459077
5006,0.492345542
5007,0.622571555
5008,0.19813906
5009,0.295407325
5010,0.67697512
5011,1.121765007
5012,0.188923289
5013,0.450462949
5014,0
5015,0.306554771
5016,0.203092536
5017,0.119466198
5018,0
5019,0.333697246
5020,0.492345542
5021,0
5022,0.266350867
5023,0.193893866
5024,0.534677023
5025,0
5026,0.357889489
5027,0.175287137
5028,0.252062025
5030,0.188923289
5031,0.520698448
5033,0.306554771
5034,0.673337258
5035,0.649289499
5036,0.432859666
5037,0.829073278
5039,0.185387359
5040,0.560882504
5041,0.288939472
5042,0.369259156
5043,0.138881347
5044,0.477864791
5045,0.345689423
5046,0.630155063
5047,0.49236648
5048,0.138866691
5049,0.149058742
5050,0.139197118
5051,0
5052,0.12594886
5053,0.254403186
5055,0.396278119
5056,0.706408821
5057,0.159704928
5058,0.159845816
5059,0.138188443
5060,0.225658373
5061,0.346712444
5063,0.829130657
5064,0.331579651
5065,0.451316747
5066,0.327611708
5067,0.509984271
5068,0.238721983
5069,0.131674192
5070,0.447642647
5071,0.374768103
5072,0.173143866
